lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.900046678597455,-1.2536718020752555,0.7444000244140625,26.445100784301758,1260.0,1490.0,1646.0,1798.5,2504.5,2514.5,0.04427348077297211,0.16407157480716705,1.0
36.889884387296654,-1.2534220924162622,0.7444000244140625,36.03990173339844,770.5,1000.5,1116.0,1930.0,2320.0,2043.0,0.26723572611808777,0.09176470339298248,0.91
36.907644986792526,-1.2494222787713214,0.7444000244140625,17.23550033569336,1155.0,1347.0,1425.0,1533.5,2451.0,2351.0,0.03667398914694786,0.23026728630065918,0.96
36.91303158086509,-1.2366514133542523,0.7444000244140625,24.3981990814209,1238.0,1445.0,1640.0,2101.0,2863.5,2694.0,0.12322908639907837,0.15359048545360565,0.98
36.914797384882256,-1.2376324155860103,0.7444000244140625,46.087799072265625,1116.0,1412.0,1678.0,2063.0,2677.0,2584.0,0.10291366279125214,0.12953586876392365,0.93
36.91043192495093,-1.2456231246737857,0.7444000244140625,123.30229949951172,1076.0,1302.0,1557.0,1732.0,2372.0,2286.0,0.05320766195654869,0.15594542026519775,1.0
36.89183747355807,-1.2532615647783383,0.7444000244140625,47.263999938964844,1156.0,1341.0,1534.0,1598.5,2235.5,2160.0,0.020590582862496376,0.16614501178264618,0.98
36.916344692947796,-1.235019382368691,0.7444000244140625,17.80579948425293,1041.0,1275.0,1536.0,2322.0,2760.5,2531.5,0.20373250544071198,0.08627644181251526,0.97
36.882103255958384,-1.2267566681166562,0.7444000244140625,13.938699722290039,943.5,1168.0,1316.0,1773.5,2093.5,1886.0,0.1480822116136551,0.08275149017572403,0.94
36.90052826151122,-1.2263821036281664,0.7444000244140625,123.77790069580078,448.0,626.0,583.5,2328.0,1900.0,1463.0,0.5991756916046143,-0.10122989863157272,0.59
36.900345438368035,-1.250519217630469,0.7444000244140625,244.28509521484375,847.0,1017.5,1335.0,1537.0,2213.5,2175.0,0.07033426314592361,0.18037594854831696,0.99
36.9065748025397,-1.2449720959199824,0.7444000244140625,16.707000732421875,924.5,1197.0,1294.0,2337.5,2408.0,2147.5,0.28734683990478516,0.014856179244816303,0.77
36.90043907949016,-1.2527130953487644,0.7444000244140625,49.489200592041016,1097.0,1295.0,1532.0,1623.0,2302.0,2255.0,0.0288431067019701,0.17299363017082214,0.99
