B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2520.0,1574.0,523.0,794.0,784.0,3008.0,-0.08827786147594452,0.5864979028701782,0,36.96428155282793,-1.2300182027806548
3257.0,2380.5,769.0,1137.0,1183.0,2898.0,0.058326564729213715,0.4202401340007782,0,36.96464087894157,-1.2245384795475258
3190.0,2197.0,604.0,876.0,1130.0,2438.0,0.13361762464046478,0.3665919303894043,0,36.96041879710621,-1.2325334855761894
2519.0,1621.0,515.0,800.0,792.0,2610.0,-0.017742250114679337,0.5343915224075317,0,36.96509003658363,-1.2438522581560953
2875.0,2398.0,653.0,830.0,1088.0,1980.0,0.1843460351228714,0.2907431423664093,0,36.96715616173711,-1.2386420295082021
3469.0,2598.0,822.0,1098.0,1184.0,2614.0,0.14055564999580383,0.3765139579772949,0,36.94685423631601,-1.2293893820817712
2736.0,2431.0,916.0,1156.0,1384.0,2406.0,0.06417736411094666,0.2696569859981537,0,36.95448991623102,-1.237204725053611
2574.5,1776.5,649.0,922.5,926.0,2600.5,-0.005024154670536518,0.4748333990573883,0,36.962035764617625,-1.2398996709059695
3179.0,2307.0,754.5,1032.0,1184.0,2705.5,0.08046562969684601,0.3911813795566559,0,36.949189856054716,-1.2290300559681233
1569.0,1140.0,488.0,736.0,838.0,1671.0,-0.031481482088565826,0.3320047855377197,0,36.94092535544082,-1.23531826295696
3463.5,2748.5,865.0,1152.0,1426.0,2470.5,0.16734075546264648,0.2680610716342926,0,36.97200706427135,-1.2382827033945545
2516.5,1606.5,496.0,704.0,828.5,2345.5,0.03517071157693863,0.47794580459594727,0,36.98431398366379,-1.226065615530529
3348.0,2255.0,683.5,953.0,1195.0,2612.5,0.12339568883180618,0.37229153513908386,0,36.96140694391874,-1.2321741594625417
